board_id,post_id,analysis_unit,title,published_at,source_url,selection_reason,views,recommendations,comment_count,analyzed_comment_count,comments_complete,body_sentiment,comment_reaction,intent,topic,confidence,evidence_terms,body_excerpt,model_version
2294,454525,adele,오랜만에 다시 하는데 많이 바꼈네요.. 이 방법맞나요?,2026-06-26 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/454525,comments,1791,0,16,16,True,neutral,positive,debate,밸런스·스킬,0.35,,1 ) 극딜 시퀀스 : 에픽 - 그여축 - 매직서킷 - 리스토어 - 인피 - 바오스 - 스톰 - 리레 - 엔버 준극 시퀀스 : 엔버 - 스톰 + @ 2 ) 오리진때 테리토리 깔고 시퀀스 쓴다음에 게블쓰고 루인 + 마커 쓰고 오리진 쓰고 평딜하다가 게블? 2분극딜때 테리토리 깔고 시퀀스 쓴다음에 게블쓰고 루인 + 마커 쓰고 반복 준극때 테리토리 깔고 시퀀스 쓴다음에 게블쓰고 루인 + 마커 쓰기 평딜땐 테리토리 깔면서 게블 쿨돌때마다 쓰기 뭔가 많이 바껴서 헷갈리네요... 제가 알던건 오더 죽거나 페이지 넘어가면 초기화되고 시퀀스에 원래 스톰이 들어갔었나..? 그리고 리스토어에서 이제 공짜로 2개도 주고 많이 바뀐거같네요..,domain-lexicon-v1.1
2294,455495,adele,익검 3페 67%영상,2026-07-06 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455495,comments,1133,0,17,17,True,neutral,negative,information,밸런스·스킬,0.35,,https://youtu.be/tdhEOqXztuA?si=4cGooX-FPdSM7h6t 피드백할거있음 해주십셔 검마는 개초보일때 딜찍으로잡고 제대로빡세게연습한적이없기도한데 후딜이하도심해서 싸다구피하기힘드네요 파괴최대한먹여서 딜함,domain-lexicon-v1.1
2294,455560,adele,"아델 극딜,준극딜,평딜 정확히 이거 맞나여?",2026-07-06 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455560,comments,1270,0,15,15,True,positive,positive,question,밸런스·스킬,0.6,감사,준극딜 시퀀스 : 스톰 / 엔버 / 부스터 헤카테 감응 : 스톰 극딜 : 시퀀스 - 강디바 - 루인 - 마커 - 게블 - 테리토리 - 오리진 - 강디바 - 게블 준극딜 : 시퀀스 - 루인 - 마커 - 게블 - 테리토리 평딜 : 그냥 디바이드 때리면서 쿨마다 게블 테리토리 이렇게만 하고 있는데 이게 맞죠? 그리고 궁금한 게 루시드 3페에서 그레이브 먹여야 하나요? 어차피 루시드 바로 앞에서 극딜하니까 게블 안 빗나가서 괜찮지 않나요 그레이브 스킬을 아직 잘 모르겠네요 ᅲᅲ 위 극딜 준극딜 평딜은 유튜브 보고 배워온 건데 혹시 제가 지금 뭘 잘못하고 있다면 알려주시면 감사하겠습니다 ᄒ ᄒ,domain-lexicon-v1.1
2294,456676,adele,키다운 받아들이고 지금은 키다운 시간 줄여달라 문의할 때,2026-07-09 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456676,comments,1362,1,17,17,True,neutral,neutral,request,밸런스·스킬,0.35,,지금은 몇 번을 해봐도 무조건 1리레 2게더블 안돼요. 2번째 게더링 후 블로섬 직전에 꺼집니다. 쿨뚝 높아서 게더블-오리진-게더블 가능해도 신스킬 막타에 리레가 안묻을 가능성이 있습니다. 다른 직업들도 보니까 극딜 스킬 받은 직업들 죄다 키다운이라서 키다운이 취소될 확률 없어요. 키다운 없애라 할 게 아니라 키다운 시간을 줄여달라고 문의해야 할 듯합니다. 현재: 290% ~ 500%(레벨당+7%p)로 10번 '35회'(최대 3.5초 키다운) 개선: 355% ~ 625%(레발당+9%p)로 10번 '28회'(최대 2.8초 키다운) 저는 이렇게 계속 문의 남기겠습니다.,domain-lexicon-v1.1
2294,456883,adele,무슨 생각으로 키다운을 준건지 이해가 안감,2026-07-11 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456883,comments,3264,0,86,92,True,neutral,negative,debate,보스·전투,0.35,,"선해방무적, 선바인드 강제되거나 후바인드 쓰면 다음 극딜에 바인드 저항 겹쳐있음 바인드 저항에 키다운 박고있어야 하는 아이러니한 구조 탄생 보스 텔타면 막타 그대로 날아감 감응박고 키다운해도 감응시간 안에 강디바 루인 마커 게블 키다운 다 안들어감 구조적인 하자를 포함한 키다운을 해야하는데 꼴랑 최종뎀 2.9% 주는게 맞나 키다운 빼고 그냥 단일 스킬로 2%정도 받는게 바인드도 안꼬이고 맵패턴, 보스패턴에 취약하지도 않고 더좋을듯 무슨 생각으로 키다운 넣어둔거지 아델이 극딜때 쓸 스킬이 적은것도 아닌데",domain-lexicon-v1.1
2294,456357,adele,그래도 키다운은 에바 같아요,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456357,recommendations,2512,12,5,5,True,positive,neutral,request,밸런스·스킬,0.6,감사,배부른 투정일 수 있지만 그래도 정녕 키다운 포기하기 힘드시다면 제로 조택처럼 막타에 딜 몰아주세요 감사합니다 그리고 이펙트는 볼만해진거 같은데 막타 차징했다가 발사하는 시늉을 하거든요 그런데 뒤로 갔다가 앞으로 가는 모션에서 관성이 하나도 안느껴져서 무슨 싸구려게임 통나무 발사모션 같습니다 수정좀 부탁드릴게요,domain-lexicon-v1.1
2294,456674,adele,연말 데티2차 예정인데 키다운 패치 필요하다고 생각해요,2026-07-09 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456674,recommendations,883,6,10,10,True,negative,mixed,request,밸런스·스킬,0.75,문제 · 아쉽,"빌런 한분 때문에 아델 자체가 비호감 직업이 되어 정상적인 의견조차 묵살되는 분위기가 생긴것도, 3.5초 키다운에 최종뎀 2.97% 받은걸로 단두대 올라간것도 어이없네요 팡x님도 ""점유율 4% 나오니까 닥치고 있어라"" 하시는거 봤는데 개인적으로 발언이 참 아쉽다고 생각드네요 문제는 키다운이라는 구조적 리스크를 전혀 고려하지 않는다는 것 같고 그 발언 하나가 메벤 30추 올라가면서 아델 유저들이 의견 내는 것 자체를 묵살해버린 느낌입니다 신스킬이 추가타 형식이거나 버튼 한 번만 누르는 극딜 스킬이었다면 3% 정도 상승도 납득할 수 있겠는데, 아델은 극딜 중에도 눌러야 할 스킬이 많은 직업이고, 3.5초 동안 키다운을 하는 동안 디바이드 손실도 생깁니다. 강화 디바이드의 쿨타임을 조절할 수 없으니 그 3.5초 키다운에 강화 디바이드가 들어갈 수도 있는거구요. 헤카테 바인드 안에 시퀀스, 테리토리, 루인, 마커, 게블, 강디바, 키다운이 전부 들어가는 것도 아니고, 선오리진 후바인드로 바",domain-lexicon-v1.1
2294,456683,adele,체급은 돌고 돌지만 구조적 결함은 평생 갑니다,2026-07-09 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456683,recommendations,986,4,0,0,True,positive,neutral,praise,밸런스·스킬,0.6,좋다,키다운 3.5초지만 딜이 괜찮게 나왔으니 좋다 - 라는 얘기가 있던데 공감하기 어렵습니다 체급은 돌고 돌지만 구조적 결함은 평생 갑니다,domain-lexicon-v1.1
2294,456764,adele,"(장문) 아델 신스킬 이펙트, '이렇게' 바꾸면 어떨까요?",2026-07-10 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456764,recommendations,2123,13,12,12,True,mixed,neutral,request,밸런스·스킬,0.95,기대 · 감사 · 문제 · 부족 · 아쉽,"인벤 눈팅만 하다가 이번 신스킬의 성능과 무관하게, 오로지 이펙트에 대한 의견이 있어 다른 분들의 생각은 어떤지 궁금해 가입하게 되었습니다. 먼저 저는 아델 출시부터 메이플을 시작해 지금까지 아델을 본캐로 키우고 있습니다. 다만, 복귀와 휴식을 반복해 스펙 자체는 높지 않은(1억따리) 라이트 유저입니다. 여러분보다 아는 것이 분명 적을 테니, 반박 시에는 의견을 겸허히 수용하겠습니다. 제가 처음 아델을 시작한 건 사기적인 성능도 좋았지만, 이펙트가 너무 마음에 들었던 이유가 가장 컸습니다. 신 5차 스톰 출시 때도 많은 분이 이펙트에 의문을 가졌지만, 저는 연출의 문제일 뿐 컨셉 자체는 나쁘지 않다고 생각하여 개인적으로는 수용하며 넘어갔습니다. 그러나 이번 신스킬은 연출과 컨셉 모두 과연 괜찮은 것인지 의문이 듭니다. 현 아델의 대부분 스킬은 고유의 컨셉을 충실히 표현했다고 생각합니다. 하늘에서 장검을 내려꽂는 컨셉: 루인, 어센트 수많은 검이 일제히 적에게 꽂히는 컨셉: 인피니트,",domain-lexicon-v1.1
2294,455767,adele,3.5초동안 꾹 누르는 건 아닌듯?,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455767,views,3670,0,7,7,True,neutral,positive,information,커뮤니티,0.35,,최대 3.5초누를수 있다지 실제론 1초만 누르면 될듯? 최대 공격 다하면 알아서 꺼진대,domain-lexicon-v1.1
2294,455945,adele,아델 신규 스킬 패시브 능력이 있다는데?,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455945,views,3284,0,2,2,True,neutral,neutral,debate,밸런스·스킬,0.35,,맞나요?,domain-lexicon-v1.1
2294,455954,adele,신 스킬 최대 키다운은 2.8초로 예상됩니다,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455954,views,3356,4,9,9,True,neutral,neutral,information,밸런스·스킬,0.35,,최대 35회 공격인데 어택 딜레이가 80ms입니다,domain-lexicon-v1.1
2294,456142,adele,신규 스킬 5:35 전분 4.03%,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456142,views,3418,4,2,2,True,neutral,positive,debate,밸런스·스킬,0.35,,"최대 3.5초 키다운이지만 실제 타격 시 좀 더 일찍 끝남 인겜에서 전분 키고 써보면 2초 후반대 https://www.inven.co.kr/board/maple/2294/455954?category=%EC%95%84%EB%8D%B8 데이터 상으로 80ms*35회 = 2.8초 30렙 기준 키다운 + 막타 = 175,000 + 262,470 = 437,470% 40 : 60 비교 - 마커(풀강, 그레이브o) 482,064% 0.9마커 = 1뤼페 그럴일은 거의 없겠지만 너무 멀리서 쓰면 막타 일부 안들어감 (소형몹 기준) ================================================================== 극딜 3사이클 5:35 전분 5초뚝, 리6/컨5, 일필x 1오리진, 1스인미/크오솔, 3극/3준극 1극당 테리 4회, 게블 11회 사용",domain-lexicon-v1.1
2298,221628,angelic_buster,챌섭 엔버 어떤가용?,2026-06-05 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/221628,comments,2385,0,18,18,True,positive,positive,praise,밸런스·스킬,0.6,감사,"엔버 or 라라 고민중입니다... 일단 챌섭 찍먹용이긴 한데 맘에 들면 본캐까지 하고싶어가지고 고민이 좀 되네요.. 이전에 키웠던 직업은 히어로,캐슈,렌,메르 입니다. 엔버 장단점 한번씩 얘기해주시면 정말 감사하겠습니다..! 좋은하루되세용",domain-lexicon-v1.1
2298,222274,angelic_buster,엔젤릭 버스터 구조 개선 기원 잠시 중단할게요,2026-06-15 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/222274,comments,1880,6,16,16,True,neutral,positive,request,커뮤니티,0.35,,챌섭 유입분들이 들어오려다가 보고 도망칠 것 같아서 잠시 중단할게요... 다들 행복한 메생 되세요,domain-lexicon-v1.1
2298,222916,angelic_buster,환산 123660 데티림보 클리어(간단한 공략글 + 영상),2026-06-21 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/222916,comments,937,7,18,16,False,positive,positive,information,보스·전투,0.6,최고,"0.2퍼도 한번 봐주고 담판 바로 막준극 여유컷 했습니다. 어떻게든 12.3으로 깨보려고 이것저것 시도해봤는데, 3페 남은 체력 3퍼대가 최고점이라 결국 승복하고 불멸의 유산 적당한 거 사서 12.36으로 깼습니다. 1페 : 3극 + 1.5어센트 2-1 : 2극 + 0.5어센트 2-2 : 2극 (7극때 오리진안씀) 3페 : 4극(오리진 극딜 극딜 오리진) + 1어센트 조금 더 여유롭게 클리어 하고 싶으면 1-2 잠복 타이밍 맞을 때까지 무한리트 하시면 되겠습니다. 잠복 타이밍이 뭐냐면 첫 1-2 입장하고 림보가 쓰는 패턴이 잠복이 아닌 다른 패턴(보통 악몽 많이씀) -> 잠복 입니다. 이렇게 하면 5초뚝 기준으로 다음 잠복도 스틱스로 캔슬 가능해서(준극하고 아다리가 정확히 맞음) 잠복 딜로스를 전부 해결할 수 있습니다. 2-1은 그냥 무난히 하면 되고 2-2는 3페에서 침식수치 부담을 덜기 위해 살짝 평타 딜로스가 나더라도 최대한 침식을 세이브하는 방향으로 플레이 하는 것이 좋은 것",domain-lexicon-v1.1
2298,224230,angelic_buster,엔버 테섭 후기 (신규스킬+그여축패치),2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224230,comments,3683,0,12,12,True,neutral,positive,information,밸런스·스킬,0.35,,"테섭 전분입니다. 1.신규스킬 미개방, 기존처럼 일반극딜때 그여축 재사용터지면 사용X 2.오리진 극딜때 컷신 끝나자마자 스킬가속받고 엔버링크만 누름 3. 스오솔X 4. 트리니티 599회에 시커 12200회면 튀지않는 정상적인 범주라서 1트만 했습니다. 5. 리5컨5 5초뚝 신규스킬 30렙후, 엔버링크 안끊기게 굴린전분 얘는 2트함 팝핑 하트인가 1.49%/1.51% 나왔고 트리 횟수도 590회 동일 소시엑차이가 300회정도 차이인데 오염된 자료는 아닌거 같아요 최종뎀 5%가량 상승했습니다 신규스킬 자체는 솔직히 별론데, 그여축 정상화가 더 쎄네요 테섭이라 엔버링크가 살짝 고평가돼서 5.15% 정도 나오는데 본섭와도 4%대 후반은 찍히지 않을까 싶네요 다음 패치도 쎄게 받으면 좋겠네요 3줄요약 1. 이번패치는 신규코어패치가아니라 그여축패치다 2. 엔버링크 잘누르자 3. 파이팅",domain-lexicon-v1.1
2298,224646,angelic_buster,근데 이번 신스킬 스택쌓고 재사용 하는거,2026-07-13 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224646,comments,1186,7,23,21,False,neutral,negative,complaint,밸런스·스킬,0.35,,이번에 레테 신규 6차는 스택 다 털면 자동으로 나가고 렌 5차 망혼각성인가 그거 막타도 자동으로 나가는데 우리는 왜 수동으로 해야되는걸까요 ᅳᅳ..,domain-lexicon-v1.1
2298,224167,angelic_buster,진지하게 트퓨 그여축에 터져야함 형평성 너무 어긋남,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224167,recommendations,1582,14,2,2,True,neutral,neutral,information,밸런스·스킬,0.35,,그여축 55%이던게 패널티 없이 그냥 100% 로 들어오면 같은 노바직업군인 카데나 카이저는 매우 효용성이 좋아지는데 엔버는 그냥 쓰레기임 엔버가 재사용이 터졌을때 그나마 좋을만한 스킬이 트퓨 1개밖에 없어서 이거 터지게 해줘야함 그냥 5차라서 안되는건 (그란디스 여신의 축복 사용시 트리니티퓨전 재사용미적용 가능) 이 문구 넣고 적용받게 해야해 엔버 안그래도 전직업 44등 딜인데 이건 에바임,domain-lexicon-v1.1
2298,224484,angelic_buster,[문의용] 신규6차스킬 팝핑하트 개선안 및 그란디스 여신의 축복 건의사항,2026-07-10 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224484,recommendations,1118,11,5,5,True,negative,negative,request,밸런스·스킬,0.6,문제,1. 건의 내용 [팝핑 하트] : 스킬에 커스텀 커맨드를 통해 팬들이 8명 모였을때 자동으로 적에게 돌진하는 기능을 추가해주세요. 20초 내 재사용을 통해 데미지를 입힌다는 경험은 매우 부정적 경험이며 이는 리마스터 전 비슷한이유로 수많은 유저들의 부정적 경험을 유발했던 리마스터 이전 '마스코트 패밀리어' 스킬의 구조와 매우 비슷합니다. 패치를 통해 플레이 개선이 경험되기는 커녕 부정적 경험이 유발된다는 것은 문제가 있다고 봅니다. 또한 데미지가 매우 약합니다. 상당한 재화가 투자되는 6차 스킬코어의 성능이 이정도라는것은 명백하게 잘못된 부분이라고 생각됩니다. [그란디스 여신의 축복] 엔젤릭버스터는 다른 노바직업과는 다르게 쿨타임 초기화를 6번 전부 가치있게 사용할 수 없습니다. 엔젤릭버스터의 링크스킬 '소울컨트랙트'를 재사용할 수 있다 하더라도 '소울컨트랙트'는 보통 버프지속시간을 적용받아 지속시간이 20초가 넘어가서 3번이상은 쿨타임 초기화를 가치있게 사용하지 못합니다. 그란디스,domain-lexicon-v1.1
2298,224713,angelic_buster,엔버 근데 노래는 왜 정상화 안해주는거?,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224713,recommendations,804,11,6,6,True,neutral,neutral,complaint,커뮤니티,0.35,,게임 소소하게하는사람이라 성능은 솔직히 알빠노인데 익절트 보컬 없앤거 왜 재녹음안해주지... 아쉬운데,domain-lexicon-v1.1
2298,224789,angelic_buster,(심각도 낮?음) 신스킬 자동 발동 시 응원풍선으로 안나가네요.,2026-07-16 08:52:00+00:00,https://www.inven.co.kr/board/maple/2298/224789,recommendations,1186,8,3,4,True,neutral,negative,information,밸런스·스킬,0.35,,이번 2차 테스트서버에서 팝핑 하트가 자동 발동으로 바뀌었는데 응원 풍선 버프가 걸리기 전에 팝핑 하트가 발동(48타)되어서 팝핑 하트로 유도되는 사출기가 응원 풍선 대신에 일반 소울 시커로 적용되네요. 이대로 들어오면 그냥 작게나마 딜 손해를 보거나 오리진 끝나고 팝핑 하트를 새로 써야 되는데 어느 쪽이 되든 별로 인 것 같네요.. 수정 해서 들어왔으면 좋겠네요.. (오리진 시전 시 팝핑 하트는 발동되었으나 응풍은 발동되지 않은 모습),domain-lexicon-v1.1
2298,221666,angelic_buster,챌섭에서 엔버 키우시려는 분들을 위해,2026-06-07 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/221666,views,3430,0,0,0,True,positive,neutral,praise,밸런스·스킬,0.6,좋다,"시즌2 챌섭 엔버 키웠고 현재 엔버 보돌로 쓰고 있습니다 난이도 쉽습니다. 유틸 120초쿨 10초 무적(에버)은 좋습니다. 그러나 이거 빼면 쓸만한 유틸이 하나도 없습니다. 결론적으로 에버라는 사기 유틸을 가지고 있음에도 유틸이 좋다고 평가하기 힘들 것 같습니다. 보스 딜량 챌 시즌2 기준 말도 안 되게 약한 수준이었는데 최근(스킬 가속, 공코 판테온)에는 좀 올라와서 세지긴 했습니다. 개노답이라 불리는 라인보단 세지만 그래도 여전히 하위권입니다. 챌섭에서 엔버 링크 쓸 수 있으니까 챌섭에선 세지 않냐?라는 분들 계신데 그거 써도 개같이 약합니다. 결론 추천할만한 직업은 아닙니다.",domain-lexicon-v1.1
2298,221809,angelic_buster,메생 완료,2026-06-12 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/221809,views,2530,5,8,8,True,neutral,neutral,information,커뮤니티,0.35,,"마지막 목표였던 익세하적하카 솔플을 완료했습니다 ..! 하적하카는 클리어한지 좀 되었는데 익세를 드디어 솔플했네요. 이 업적들을 마지막으로 엔버를 정리했습니다 .. ᄒᄒ 성능도 물론 불만이 많았지만 이 이유는 아니고 현생에 조금 더 집중해볼까 해서 맘 먹었을때 흔들리기 전에 정리해버렸어요. 6차 전직 업데이트때 처음 메이플, 그리고 엔버에 입문했을때는 언제 접을지 모르는 엄청 가벼운 마음으로 시작했는데 어느새 나름 고?스펙까지 찍먹해보니 꿈만같네요. 저는 먼저 떠나지만 언제나 엔버 떡상을 기원합니다! 그리고 남아있는 모든 엔버 유저분들의 메생이 잘 풀리길 기원합니다 ᄒᄒ",domain-lexicon-v1.1
2298,224106,angelic_buster,540 신스킬 점유율(+부속타수 추가),2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224106,views,2745,1,12,12,True,neutral,positive,request,밸런스·스킬,0.35,,1.51% 아래 사진은 부속 퍼뎀 실험용 익절트 on 단일 사용 (여러번 측정해도 51%가 젤 많이나옴) 실상승은 3% 조금 아래 예상,domain-lexicon-v1.1
2298,224186,angelic_buster,엔버 신스킬 1렙퍼뎀 왜 이럼?,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224186,views,3461,1,12,12,True,neutral,negative,complaint,밸런스·스킬,0.35,,퍼뎀 계산 때려보니까 1렙이랑 30렙 차이가 27배네... 점유율도 낮은 스킬에 저렙효율을 이렇게 주면 어지간한 스펙아니면 열지도 말라는거 아님?,domain-lexicon-v1.1
2294,455080,aran,챌섭 아란 챌린저 달성,2026-07-01 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455080,comments,2699,2,18,17,False,neutral,positive,information,밸런스·스킬,0.35,,챌린저 달성했습니다. 기믹수행을 완벽하게 하진 못했는데 극딜 때마다 나름 맛있는 카드들이 떠서 운이 좋은 판이였습니다. 찐모는 좀 더 올리고 편하게 잡아야 할 것 같네요. 챌섭 마지막 까지 편하게 즐기다 가겠습니다. 아란좋아!,domain-lexicon-v1.1
2294,455418,aran,세렌 비욘더 때리면서 숙이기,2026-07-05 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455418,comments,1716,0,16,16,True,neutral,positive,question,밸런스·스킬,0.35,,하 후딜........ 아란형님들 어떻게 피하시나요...,domain-lexicon-v1.1
2294,456073,aran,대충 5분 40초 전분 상승량 및 점유율,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456073,comments,4852,5,16,16,True,negative,mixed,complaint,밸런스·스킬,0.6,버그,"코어 오픈 전 코어 만렙 후 백호 짤려있는데 강화스킬 점유율 3.64퍼정도 리5 컨4, 2초뚝, 아드시간 제외 브랜디쉬 쿨마다 사용, 어센트 사용 x , 일필 x 백호 강화코어 미적용 생각하면 4퍼 중반 이상도 나올만 할거같네요 수치조정 없이 버그수정만 들어오면 잘 받은듯?",domain-lexicon-v1.1
2294,456265,aran,사신수 거부감 줄일려는 노력이 보이긴 함,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456265,comments,5719,11,22,21,False,neutral,negative,information,밸런스·스킬,0.35,,​ ​ ​ ​ ​ ​ 이제야 스킬 설명대로 아란이 휘두르는 폴암의 그림을 표현했다는 느낌이 듬 ​ 처음부터 이런 식으로 리마스터 했으면 지금보다 좆신수 거부감 거의 없었을 듯 근데 저래봤자 아드 끝나면 다시 현무 떨어지는 좆신수 모드,domain-lexicon-v1.1
2294,456873,aran,사신수 자체가 별로였던건 나 뿐인가...,2026-07-10 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456873,comments,1799,7,18,17,False,positive,positive,request,밸런스·스킬,0.6,만족,물론 휘두르는것처럼 안보여서 싫어 한 사람도 있겠고 사신수가 싫지만 안들어줄거 아니까 포기한 사람도 있을 수도 있지만 3년 동안 이펙트 바꿔달라던가 솔 헤카테 처럼 이펙트 변경권 출시 해달라던가 문의 보냈었는데 어떤것도 안들어주고 대신 사신수가 더 강조되는 스킬이 나와 버리고 대부분 만족하는거 같아서 혼자 두눈박이 마을에서 없눈박이가 되버린 기분인데 포기는 못하겠고 참...,domain-lexicon-v1.1
2294,456445,aran,테섭 아란 후기,2026-07-09 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456445,recommendations,4844,11,6,6,True,mixed,positive,complaint,밸런스·스킬,0.75,만족 · 버그,테섭 맛 보면 본섭에서 아란하기 싫어짐. 그 정도로 이펙트랑 타격감이 맛있다 이제야 아드레날린이라는 스킬의 정체성을 되찾은 느낌임 본래 아란은 아드 때 강해지는 직업이였는데 리마 이후로 극딜 발사대로 바뀐게 참 마음이 아팠음. 이번 코어로 이제야 다시 되돌려 받는 느낌. 구조: 바뀐 거 없고 비욘더 꾹이면 원래랑 같음 = goat 이펙트: 이제야 사신수를 폴암으로 그려낸다는 느낌이 듦 = 좋음 딜량: 듣자하니 6차 코강 미적용 버그가 있다는 것 같은데 수정되면 무난하게 강해질 듯 = 쏘쏘 아란이란 직업은 항상 타격감과 이펙트로 키웠던 낭만의 직업이였다 이정도면 난 진짜 만족스러움. 진짜 유일하게 단점을 하나 꼽자면 거북이 씹련이 좀 거슬리긴 하는데 ᄏᄏ 암튼 만족,domain-lexicon-v1.1
2294,456528,aran,마하 언리시드 3타까지만 강화되는거 짜친다고 생각해요 ...,2026-07-09 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456528,recommendations,1526,11,4,4,True,neutral,neutral,information,커뮤니티,0.35,,아드 키면 백호 강화도 계속 나와야 한다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생각해요... 3타까지만 강화되는거 짜친다고 생,domain-lexicon-v1.1
2294,456975,aran,아 이거 아드 때 강화 백호 지속 무조건 해야 한다,2026-07-12 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456975,recommendations,1687,7,6,6,True,neutral,neutral,information,보스·전투,0.35,,테섭 4일차동안 계속 보스 해보는데 점점 느껴지는게 앞에 3타까진 이펙트가 화려하고 자연스레 이어지는데 일반 백호 나올 때마다 상당히 ᄌ같음 짜치는 것도 그렇고 모션이 혼자 느리고 둔탁해서 앞에 이펙트와 상당히 어울리질 못 함. 근데 아드 때 강화 백호 지속이면 창섭 형이 의도한 바와 다르게 극딜이 너무 쌔지려나 싶기도 하고 흠,domain-lexicon-v1.1
2294,455746,aran,아란 신규스킬 마하 언리시드,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455746,views,6221,1,13,13,True,neutral,neutral,information,밸런스·스킬,0.35,,​,domain-lexicon-v1.1
2294,457412,aran,아란 6차 신스킬 바뀐 점,2026-07-16 07:57:00+00:00,https://www.inven.co.kr/board/maple/2294/457412,views,5772,1,10,10,True,neutral,neutral,information,밸런스·스킬,0.35,,마하 언리시드 변경 점,domain-lexicon-v1.1
2295,298333,arch_mage_fire_poison,웨이브를 시퀀스에 등록하면 오리진 때 손해 보는 거 아닌가요??,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2295/298333,comments,2599,3,17,17,True,neutral,neutral,debate,커뮤니티,0.35,,아니요. 손해 보는 거 없습니다. 시퀀스에 넣고 오리진 바로 발동하고 계속 때리면 됩니다. <시퀀스 등록 - 오리진 발동 후 웨이브 발동 횟수> <시퀀스에 넣지 않고 따로 사용 - 오리진 후 웨이브 발동 횟수> 똑같이 공격횟수가 786회로 적용됩니다.,domain-lexicon-v1.1
2295,299199,arch_mage_fire_poison,불독 딜이 이상해요,2026-07-13 15:00:00+00:00,https://www.inven.co.kr/board/maple/2295/299199,comments,3047,0,26,26,True,neutral,positive,debate,밸런스·스킬,0.35,,첼섭 2 일리움으로 유입한 메린이입니다 하드메이린이 135퍼인데 무슨 2초남기고 깨는데 아무리봐도 진짜 진심으로 딜넣었다고 생각했는데 보마였으면 98퍼면 잡았을거같은데 .... 이거 불독 쌘거 맞나요,domain-lexicon-v1.1
2295,299386,arch_mage_fire_poison,불독 2차 테섭 인페르날 웨이브 변경점,2026-07-16 08:05:00+00:00,https://www.inven.co.kr/board/maple/2295/299386,comments,2881,4,25,22,False,neutral,positive,information,밸런스·스킬,0.35,,퍼뎀 조정은 없지만 이그나이트가 생성되게 변경. 그래...불 스킬이 이그나이트 발동 안시키는게 말이 안됐지...나이샤~!,domain-lexicon-v1.1
